county_fips,res_statefips,county_name,age_cat,fileyear,total_mortality
1069.0,AL,Houston,70 years or above,2008,3
1069.0,AL,Houston,70 years or above,2009,2
1069.0,AL,Houston,70 years or above,2010,2
1069.0,AL,Houston,70 years or above,2011,3
1069.0,AL,Houston,70 years or above,2012,1
1069.0,AL,Houston,70 years or above,2013,2
1069.0,AL,Houston,70 years or above,2014,1
1069.0,AL,Houston,70 years or above,2015,3
1069.0,AL,Houston,70 years or above,2016,6
1069.0,AL,Houston,70 years or above,2017,2
1069.0,AL,Houston,70 years or above,2018,5
1069.0,AL,Houston,70 years or above,2019,3
1069.0,AL,Houston,70 years or above,2020,4
1069.0,AL,Houston,70 years or above,2021,5
1069.0,AL,Houston,70 years or above,2022,4
1071.0,AL,Jackson,30 - 49 years,2014,1
1071.0,AL,Jackson,30 - 49 years,2016,1
1071.0,AL,Jackson,30 - 49 years,2021,1
1071.0,AL,Jackson,30 - 49 years,2022,1
1071.0,AL,Jackson,70 years or above,2005,4
1071.0,AL,Jackson,70 years or above,2007,1
1071.0,AL,Jackson,70 years or above,2008,1
1071.0,AL,Jackson,70 years or above,2009,2
1071.0,AL,Jackson,70 years or above,2010,3
1071.0,AL,Jackson,70 years or above,2011,5
1071.0,AL,Jackson,70 years or above,2012,1
1071.0,AL,Jackson,70 years or above,2013,1
1071.0,AL,Jackson,70 years or above,2014,1
1071.0,AL,Jackson,70 years or above,2015,4
1071.0,AL,Jackson,70 years or above,2016,1
1071.0,AL,Jackson,70 years or above,2017,4
1071.0,AL,Jackson,70 years or above,2018,5
1071.0,AL,Jackson,70 years or above,2020,1
1071.0,AL,Jackson,70 years or above,2021,1
1071.0,AL,Jackson,70 years or above,2022,2
1073.0,AL,Jefferson,10 - 29 years,2005,1
1073.0,AL,Jefferson,10 - 29 years,2006,1
1073.0,AL,Jefferson,10 - 29 years,2007,1
1073.0,AL,Jefferson,10 - 29 years,2010,3
1073.0,AL,Jefferson,10 - 29 years,2011,2
1073.0,AL,Jefferson,10 - 29 years,2012,2
1073.0,AL,Jefferson,10 - 29 years,2013,2
1073.0,AL,Jefferson,10 - 29 years,2014,4
1073.0,AL,Jefferson,10 - 29 years,2015,1
1073.0,AL,Jefferson,10 - 29 years,2021,1
1073.0,AL,Jefferson,30 - 49 years,2005,1
1073.0,AL,Jefferson,30 - 49 years,2006,6
1073.0,AL,Jefferson,30 - 49 years,2007,5
1073.0,AL,Jefferson,30 - 49 years,2008,4
1073.0,AL,Jefferson,30 - 49 years,2009,6
1073.0,AL,Jefferson,30 - 49 years,2010,8
1073.0,AL,Jefferson,30 - 49 years,2011,6
1073.0,AL,Jefferson,30 - 49 years,2012,6
1073.0,AL,Jefferson,30 - 49 years,2013,5
1073.0,AL,Jefferson,30 - 49 years,2014,6
1073.0,AL,Jefferson,30 - 49 years,2015,4
1073.0,AL,Jefferson,30 - 49 years,2016,6
1073.0,AL,Jefferson,30 - 49 years,2017,11
1073.0,AL,Jefferson,30 - 49 years,2018,7
1073.0,AL,Jefferson,30 - 49 years,2019,6
1073.0,AL,Jefferson,30 - 49 years,2020,4
1073.0,AL,Jefferson,30 - 49 years,2021,6
1073.0,AL,Jefferson,30 - 49 years,2022,4
1073.0,AL,Jefferson,70 years or above,2005,39
1073.0,AL,Jefferson,70 years or above,2006,29
1073.0,AL,Jefferson,70 years or above,2007,22
1073.0,AL,Jefferson,70 years or above,2008,25
1073.0,AL,Jefferson,70 years or above,2009,20
1073.0,AL,Jefferson,70 years or above,2010,16
1073.0,AL,Jefferson,70 years or above,2011,20
1073.0,AL,Jefferson,70 years or above,2012,27
1073.0,AL,Jefferson,70 years or above,2013,28
1073.0,AL,Jefferson,70 years or above,2014,43
1073.0,AL,Jefferson,70 years or above,2015,22
1073.0,AL,Jefferson,70 years or above,2016,34
1073.0,AL,Jefferson,70 years or above,2017,35
1073.0,AL,Jefferson,70 years or above,2018,29
1073.0,AL,Jefferson,70 years or above,2019,32
1073.0,AL,Jefferson,70 years or above,2020,25
1073.0,AL,Jefferson,70 years or above,2021,26
1073.0,AL,Jefferson,70 years or above,2022,23
1075.0,AL,Lamar,10 - 29 years,2013,1
1075.0,AL,Lamar,30 - 49 years,2008,1
1075.0,AL,Lamar,30 - 49 years,2013,2
1075.0,AL,Lamar,70 years or above,2005,1
1075.0,AL,Lamar,70 years or above,2006,1
1075.0,AL,Lamar,70 years or above,2008,3
1075.0,AL,Lamar,70 years or above,2009,1
1075.0,AL,Lamar,70 years or above,2011,1
1075.0,AL,Lamar,70 years or above,2012,2
1075.0,AL,Lamar,70 years or above,2014,3
1075.0,AL,Lamar,70 years or above,2018,1
1075.0,AL,Lamar,70 years or above,2020,1
1075.0,AL,Lamar,70 years or above,2021,1
1077.0,AL,Lauderdale,30 - 49 years,2005,1
1077.0,AL,Lauderdale,30 - 49 years,2008,1
1077.0,AL,Lauderdale,30 - 49 years,2011,1
1077.0,AL,Lauderdale,30 - 49 years,2012,2
1077.0,AL,Lauderdale,30 - 49 years,2013,1
1077.0,AL,Lauderdale,30 - 49 years,2021,2
1077.0,AL,Lauderdale,70 years or above,2005,1
1077.0,AL,Lauderdale,70 years or above,2006,3
1077.0,AL,Lauderdale,70 years or above,2007,3
1077.0,AL,Lauderdale,70 years or above,2008,2
1077.0,AL,Lauderdale,70 years or above,2009,2
1077.0,AL,Lauderdale,70 years or above,2010,3
1077.0,AL,Lauderdale,70 years or above,2011,3
1077.0,AL,Lauderdale,70 years or above,2012,2
1077.0,AL,Lauderdale,70 years or above,2013,2
1077.0,AL,Lauderdale,70 years or above,2014,1
1077.0,AL,Lauderdale,70 years or above,2015,2
1077.0,AL,Lauderdale,70 years or above,2016,4
1077.0,AL,Lauderdale,70 years or above,2017,4
1077.0,AL,Lauderdale,70 years or above,2018,5
1077.0,AL,Lauderdale,70 years or above,2019,2
1077.0,AL,Lauderdale,70 years or above,2020,3
1077.0,AL,Lauderdale,70 years or above,2021,3
1077.0,AL,Lauderdale,70 years or above,2022,4
1079.0,AL,Lawrence,10 - 29 years,2017,1
1079.0,AL,Lawrence,30 - 49 years,2008,2
1079.0,AL,Lawrence,70 years or above,2006,2
1079.0,AL,Lawrence,70 years or above,2007,3
1079.0,AL,Lawrence,70 years or above,2009,1
1079.0,AL,Lawrence,70 years or above,2010,1
1079.0,AL,Lawrence,70 years or above,2011,1
1079.0,AL,Lawrence,70 years or above,2012,1
1079.0,AL,Lawrence,70 years or above,2014,2
1079.0,AL,Lawrence,70 years or above,2015,3
1079.0,AL,Lawrence,70 years or above,2016,1
1079.0,AL,Lawrence,70 years or above,2017,1
1079.0,AL,Lawrence,70 years or above,2018,1
1079.0,AL,Lawrence,70 years or above,2019,1
1079.0,AL,Lawrence,70 years or above,2021,1
1079.0,AL,Lawrence,70 years or above,2022,2
1081.0,AL,Lee,10 - 29 years,2022,1
1081.0,AL,Lee,30 - 49 years,2007,1
1081.0,AL,Lee,30 - 49 years,2008,3
1081.0,AL,Lee,30 - 49 years,2009,1
1081.0,AL,Lee,30 - 49 years,2010,2
1081.0,AL,Lee,30 - 49 years,2011,1
1081.0,AL,Lee,30 - 49 years,2012,1
1081.0,AL,Lee,30 - 49 years,2013,2
1081.0,AL,Lee,30 - 49 years,2014,1
1081.0,AL,Lee,30 - 49 years,2018,1
1081.0,AL,Lee,30 - 49 years,2020,1
1081.0,AL,Lee,30 - 49 years,2021,1
1081.0,AL,Lee,70 years or above,2005,4
1081.0,AL,Lee,70 years or above,2006,3
1081.0,AL,Lee,70 years or above,2007,2
1081.0,AL,Lee,70 years or above,2008,7
1081.0,AL,Lee,70 years or above,2009,1
1081.0,AL,Lee,70 years or above,2010,1
1081.0,AL,Lee,70 years or above,2011,6
1081.0,AL,Lee,70 years or above,2012,7
1081.0,AL,Lee,70 years or above,2013,5
1081.0,AL,Lee,70 years or above,2014,4
1081.0,AL,Lee,70 years or above,2015,2
1081.0,AL,Lee,70 years or above,2016,2
1081.0,AL,Lee,70 years or above,2017,1
1081.0,AL,Lee,70 years or above,2019,3
1081.0,AL,Lee,70 years or above,2020,1
1081.0,AL,Lee,70 years or above,2021,5
1081.0,AL,Lee,70 years or above,2022,2
1083.0,AL,Limestone,10 - 29 years,2022,1
1083.0,AL,Limestone,30 - 49 years,2005,1
1083.0,AL,Limestone,30 - 49 years,2007,1
1083.0,AL,Limestone,30 - 49 years,2015,1
1083.0,AL,Limestone,30 - 49 years,2017,2
1083.0,AL,Limestone,30 - 49 years,2020,2
1083.0,AL,Limestone,30 - 49 years,2022,2
1083.0,AL,Limestone,70 years or above,2005,4
1083.0,AL,Limestone,70 years or above,2007,2
1083.0,AL,Limestone,70 years or above,2008,1
1083.0,AL,Limestone,70 years or above,2009,2
1083.0,AL,Limestone,70 years or above,2010,4
1083.0,AL,Limestone,70 years or above,2011,3
1083.0,AL,Limestone,70 years or above,2012,2
1083.0,AL,Limestone,70 years or above,2013,3
1083.0,AL,Limestone,70 years or above,2014,1
1083.0,AL,Limestone,70 years or above,2015,3
1083.0,AL,Limestone,70 years or above,2017,1
1083.0,AL,Limestone,70 years or above,2018,1
1083.0,AL,Limestone,70 years or above,2019,3
1083.0,AL,Limestone,70 years or above,2020,1
1083.0,AL,Limestone,70 years or above,2021,4
1083.0,AL,Limestone,70 years or above,2022,1
1085.0,AL,Lowndes,30 - 49 years,2008,1
1085.0,AL,Lowndes,30 - 49 years,2017,1
1085.0,AL,Lowndes,30 - 49 years,2018,1
1085.0,AL,Lowndes,30 - 49 years,2022,1
1085.0,AL,Lowndes,70 years or above,2006,1
1085.0,AL,Lowndes,70 years or above,2007,1
1085.0,AL,Lowndes,70 years or above,2016,1
1085.0,AL,Lowndes,70 years or above,2022,1
1087.0,AL,Macon,30 - 49 years,2013,1
1087.0,AL,Macon,30 - 49 years,2019,1
1087.0,AL,Macon,30 - 49 years,2020,1
1087.0,AL,Macon,70 years or above,2005,2
1087.0,AL,Macon,70 years or above,2007,1
1087.0,AL,Macon,70 years or above,2009,1
1087.0,AL,Macon,70 years or above,2010,1
1087.0,AL,Macon,70 years or above,2013,2
1087.0,AL,Macon,70 years or above,2014,1
1087.0,AL,Macon,70 years or above,2016,1
1087.0,AL,Macon,70 years or above,2018,1
1087.0,AL,Macon,70 years or above,2020,1
1089.0,AL,Madison,10 - 29 years,2008,1
1089.0,AL,Madison,10 - 29 years,2012,1
1089.0,AL,Madison,10 - 29 years,2016,2
1089.0,AL,Madison,10 - 29 years,2017,2
1089.0,AL,Madison,10 - 29 years,2021,2
1089.0,AL,Madison,30 - 49 years,2005,1
1089.0,AL,Madison,30 - 49 years,2006,4
1089.0,AL,Madison,30 - 49 years,2007,1
1089.0,AL,Madison,30 - 49 years,2010,1
1089.0,AL,Madison,30 - 49 years,2011,2
1089.0,AL,Madison,30 - 49 years,2013,1
1089.0,AL,Madison,30 - 49 years,2014,1
1089.0,AL,Madison,30 - 49 years,2017,3
1089.0,AL,Madison,30 - 49 years,2018,1
1089.0,AL,Madison,30 - 49 years,2019,1
1089.0,AL,Madison,30 - 49 years,2020,4
1089.0,AL,Madison,30 - 49 years,2021,5
1089.0,AL,Madison,30 - 49 years,2022,2
1089.0,AL,Madison,70 years or above,2005,9
1089.0,AL,Madison,70 years or above,2006,9
1089.0,AL,Madison,70 years or above,2007,8
1089.0,AL,Madison,70 years or above,2008,9
1089.0,AL,Madison,70 years or above,2009,11
1089.0,AL,Madison,70 years or above,2010,1
1089.0,AL,Madison,70 years or above,2011,6
1089.0,AL,Madison,70 years or above,2012,6
1089.0,AL,Madison,70 years or above,2013,7
1089.0,AL,Madison,70 years or above,2014,10
1089.0,AL,Madison,70 years or above,2015,9
1089.0,AL,Madison,70 years or above,2016,15
1089.0,AL,Madison,70 years or above,2017,8
1089.0,AL,Madison,70 years or above,2018,7
1089.0,AL,Madison,70 years or above,2019,15
1089.0,AL,Madison,70 years or above,2020,9
1089.0,AL,Madison,70 years or above,2021,4
1089.0,AL,Madison,70 years or above,2022,9
1091.0,AL,Marengo,10 - 29 years,2009,1
1091.0,AL,Marengo,30 - 49 years,2013,1
1091.0,AL,Marengo,30 - 49 years,2014,1
1091.0,AL,Marengo,30 - 49 years,2020,2
1091.0,AL,Marengo,70 years or above,2005,2
1091.0,AL,Marengo,70 years or above,2006,2
1091.0,AL,Marengo,70 years or above,2007,1
1091.0,AL,Marengo,70 years or above,2009,2
1091.0,AL,Marengo,70 years or above,2010,1
1091.0,AL,Marengo,70 years or above,2011,1
1091.0,AL,Marengo,70 years or above,2013,2
1091.0,AL,Marengo,70 years or above,2014,1
1091.0,AL,Marengo,70 years or above,2015,1
1091.0,AL,Marengo,70 years or above,2019,1
1091.0,AL,Marengo,70 years or above,2022,1
1093.0,AL,Marion,30 - 49 years,2014,1
1093.0,AL,Marion,30 - 49 years,2022,2
1093.0,AL,Marion,70 years or above,2006,1
1093.0,AL,Marion,70 years or above,2007,1
1093.0,AL,Marion,70 years or above,2008,5
1093.0,AL,Marion,70 years or above,2009,2
1093.0,AL,Marion,70 years or above,2010,3
1093.0,AL,Marion,70 years or above,2011,2
1093.0,AL,Marion,70 years or above,2012,1
1093.0,AL,Marion,70 years or above,2013,1
1093.0,AL,Marion,70 years or above,2014,2
1093.0,AL,Marion,70 years or above,2016,1
1093.0,AL,Marion,70 years or above,2017,1
1093.0,AL,Marion,70 years or above,2021,2
1095.0,AL,Marshall,10 - 29 years,2016,1
1095.0,AL,Marshall,30 - 49 years,2007,1
1095.0,AL,Marshall,30 - 49 years,2010,2
1095.0,AL,Marshall,30 - 49 years,2011,1
1095.0,AL,Marshall,30 - 49 years,2012,2
1095.0,AL,Marshall,30 - 49 years,2015,2
1095.0,AL,Marshall,30 - 49 years,2016,1
1095.0,AL,Marshall,30 - 49 years,2017,1
1095.0,AL,Marshall,30 - 49 years,2018,1
1095.0,AL,Marshall,30 - 49 years,2019,2
1095.0,AL,Marshall,30 - 49 years,2020,2
1095.0,AL,Marshall,70 years or above,2005,3
1095.0,AL,Marshall,70 years or above,2006,3
1095.0,AL,Marshall,70 years or above,2007,2
1095.0,AL,Marshall,70 years or above,2008,5
1095.0,AL,Marshall,70 years or above,2009,7
1095.0,AL,Marshall,70 years or above,2010,6
1095.0,AL,Marshall,70 years or above,2011,3
1095.0,AL,Marshall,70 years or above,2012,2
1095.0,AL,Marshall,70 years or above,2013,3
1095.0,AL,Marshall,70 years or above,2014,3
1095.0,AL,Marshall,70 years or above,2015,2
1095.0,AL,Marshall,70 years or above,2016,6
1095.0,AL,Marshall,70 years or above,2017,5
1095.0,AL,Marshall,70 years or above,2018,4
1095.0,AL,Marshall,70 years or above,2019,3
1095.0,AL,Marshall,70 years or above,2020,1
1095.0,AL,Marshall,70 years or above,2021,1
1095.0,AL,Marshall,70 years or above,2022,1
1097.0,AL,Mobile,10 - 29 years,2009,1
1097.0,AL,Mobile,10 - 29 years,2015,1
1097.0,AL,Mobile,10 - 29 years,2016,1
1097.0,AL,Mobile,10 - 29 years,2017,2
1097.0,AL,Mobile,10 - 29 years,2018,1
1097.0,AL,Mobile,10 - 29 years,2019,1
1097.0,AL,Mobile,10 - 29 years,2020,1
1097.0,AL,Mobile,10 - 29 years,2021,1
1097.0,AL,Mobile,30 - 49 years,2006,1
1097.0,AL,Mobile,30 - 49 years,2007,1
1097.0,AL,Mobile,30 - 49 years,2008,2
1097.0,AL,Mobile,30 - 49 years,2009,2
1097.0,AL,Mobile,30 - 49 years,2011,1
1097.0,AL,Mobile,30 - 49 years,2012,4
1097.0,AL,Mobile,30 - 49 years,2013,2
1097.0,AL,Mobile,30 - 49 years,2014,3
1097.0,AL,Mobile,30 - 49 years,2015,3
1097.0,AL,Mobile,30 - 49 years,2016,3
1097.0,AL,Mobile,30 - 49 years,2017,6
1097.0,AL,Mobile,30 - 49 years,2018,2
1097.0,AL,Mobile,30 - 49 years,2019,6
1097.0,AL,Mobile,30 - 49 years,2020,5
1097.0,AL,Mobile,30 - 49 years,2021,4
1097.0,AL,Mobile,30 - 49 years,2022,2
1097.0,AL,Mobile,70 years or above,2005,18
1097.0,AL,Mobile,70 years or above,2006,11
1097.0,AL,Mobile,70 years or above,2007,14
1097.0,AL,Mobile,70 years or above,2008,14
1097.0,AL,Mobile,70 years or above,2009,11
1097.0,AL,Mobile,70 years or above,2010,14
1097.0,AL,Mobile,70 years or above,2011,10
1097.0,AL,Mobile,70 years or above,2012,13
1097.0,AL,Mobile,70 years or above,2013,18
1097.0,AL,Mobile,70 years or above,2014,22
1097.0,AL,Mobile,70 years or above,2015,15
1097.0,AL,Mobile,70 years or above,2016,18
1097.0,AL,Mobile,70 years or above,2017,14
1097.0,AL,Mobile,70 years or above,2018,16
1097.0,AL,Mobile,70 years or above,2019,14
1097.0,AL,Mobile,70 years or above,2020,17
1097.0,AL,Mobile,70 years or above,2021,16
1097.0,AL,Mobile,70 years or above,2022,18
1099.0,AL,Monroe,30 - 49 years,2015,1
1099.0,AL,Monroe,30 - 49 years,2021,1
1099.0,AL,Monroe,70 years or above,2005,3
1099.0,AL,Monroe,70 years or above,2008,1
1099.0,AL,Monroe,70 years or above,2010,2
1099.0,AL,Monroe,70 years or above,2011,1
1099.0,AL,Monroe,70 years or above,2013,2
1099.0,AL,Monroe,70 years or above,2014,2
1099.0,AL,Monroe,70 years or above,2015,1
1099.0,AL,Monroe,70 years or above,2018,1
1099.0,AL,Monroe,70 years or above,2020,1
1101.0,AL,Montgomery,10 - 29 years,2005,1
1101.0,AL,Montgomery,10 - 29 years,2007,1
1101.0,AL,Montgomery,10 - 29 years,2011,1
1101.0,AL,Montgomery,10 - 29 years,2012,1
1101.0,AL,Montgomery,10 - 29 years,2020,1
1101.0,AL,Montgomery,10 - 29 years,2022,1
1101.0,AL,Montgomery,30 - 49 years,2005,3
1101.0,AL,Montgomery,30 - 49 years,2007,1
1101.0,AL,Montgomery,30 - 49 years,2009,2
1101.0,AL,Montgomery,30 - 49 years,2010,3
1101.0,AL,Montgomery,30 - 49 years,2013,1
1101.0,AL,Montgomery,30 - 49 years,2015,3
1101.0,AL,Montgomery,30 - 49 years,2016,1
1101.0,AL,Montgomery,30 - 49 years,2018,1
1101.0,AL,Montgomery,30 - 49 years,2019,2
1101.0,AL,Montgomery,30 - 49 years,2020,2
1101.0,AL,Montgomery,30 - 49 years,2021,3
1101.0,AL,Montgomery,30 - 49 years,2022,2
1101.0,AL,Montgomery,70 years or above,2005,10
1101.0,AL,Montgomery,70 years or above,2006,5
1101.0,AL,Montgomery,70 years or above,2007,5
1101.0,AL,Montgomery,70 years or above,2008,4
1101.0,AL,Montgomery,70 years or above,2009,8
1101.0,AL,Montgomery,70 years or above,2010,6
1101.0,AL,Montgomery,70 years or above,2011,4
1101.0,AL,Montgomery,70 years or above,2012,5
1101.0,AL,Montgomery,70 years or above,2013,4
1101.0,AL,Montgomery,70 years or above,2014,6
1101.0,AL,Montgomery,70 years or above,2015,5
1101.0,AL,Montgomery,70 years or above,2016,8
1101.0,AL,Montgomery,70 years or above,2017,9
1101.0,AL,Montgomery,70 years or above,2018,4
1101.0,AL,Montgomery,70 years or above,2019,4
1101.0,AL,Montgomery,70 years or above,2020,7
1101.0,AL,Montgomery,70 years or above,2021,5
1101.0,AL,Montgomery,70 years or above,2022,6
1103.0,AL,Morgan,10 - 29 years,2014,1
1103.0,AL,Morgan,30 - 49 years,2009,2
1103.0,AL,Morgan,30 - 49 years,2010,1
1103.0,AL,Morgan,30 - 49 years,2012,1
1103.0,AL,Morgan,30 - 49 years,2014,1
1103.0,AL,Morgan,30 - 49 years,2015,1
1103.0,AL,Morgan,30 - 49 years,2016,2
1103.0,AL,Morgan,30 - 49 years,2017,1
1103.0,AL,Morgan,30 - 49 years,2018,2
1103.0,AL,Morgan,30 - 49 years,2019,1
1103.0,AL,Morgan,30 - 49 years,2020,2
1103.0,AL,Morgan,30 - 49 years,2021,3
1103.0,AL,Morgan,30 - 49 years,2022,3
1103.0,AL,Morgan,70 years or above,2005,3
1103.0,AL,Morgan,70 years or above,2006,3
1103.0,AL,Morgan,70 years or above,2007,1
1103.0,AL,Morgan,70 years or above,2008,5
1103.0,AL,Morgan,70 years or above,2009,3
1103.0,AL,Morgan,70 years or above,2010,10
1103.0,AL,Morgan,70 years or above,2011,3
1103.0,AL,Morgan,70 years or above,2012,5
1103.0,AL,Morgan,70 years or above,2013,4
1103.0,AL,Morgan,70 years or above,2014,7
1103.0,AL,Morgan,70 years or above,2015,12
1103.0,AL,Morgan,70 years or above,2016,5
1103.0,AL,Morgan,70 years or above,2017,14
1103.0,AL,Morgan,70 years or above,2018,11
1103.0,AL,Morgan,70 years or above,2019,9
1103.0,AL,Morgan,70 years or above,2020,13
1103.0,AL,Morgan,70 years or above,2021,6
1103.0,AL,Morgan,70 years or above,2022,9
1105.0,AL,Perry,30 - 49 years,2005,1
1105.0,AL,Perry,70 years or above,2005,1
1105.0,AL,Perry,70 years or above,2007,1
1105.0,AL,Perry,70 years or above,2008,1
1105.0,AL,Perry,70 years or above,2009,1
1105.0,AL,Perry,70 years or above,2011,2
1105.0,AL,Perry,70 years or above,2012,1
1105.0,AL,Perry,70 years or above,2016,1
1105.0,AL,Perry,70 years or above,2022,1
1107.0,AL,Pickens,30 - 49 years,2013,1
1107.0,AL,Pickens,30 - 49 years,2015,1
1107.0,AL,Pickens,30 - 49 years,2017,1
1107.0,AL,Pickens,30 - 49 years,2022,1
1107.0,AL,Pickens,70 years or above,2008,2
1107.0,AL,Pickens,70 years or above,2010,2
1107.0,AL,Pickens,70 years or above,2011,1
1107.0,AL,Pickens,70 years or above,2012,1
1107.0,AL,Pickens,70 years or above,2013,2
1107.0,AL,Pickens,70 years or above,2015,2
1107.0,AL,Pickens,70 years or above,2016,1
1107.0,AL,Pickens,70 years or above,2017,1
1107.0,AL,Pickens,70 years or above,2020,1
1107.0,AL,Pickens,70 years or above,2021,2
1107.0,AL,Pickens,70 years or above,2022,1
1109.0,AL,Pike,30 - 49 years,2009,3
1109.0,AL,Pike,30 - 49 years,2010,1
1109.0,AL,Pike,30 - 49 years,2015,1
1109.0,AL,Pike,30 - 49 years,2018,1
1109.0,AL,Pike,30 - 49 years,2020,1
1109.0,AL,Pike,30 - 49 years,2021,1
1109.0,AL,Pike,30 - 49 years,2022,2
1109.0,AL,Pike,70 years or above,2005,2
1109.0,AL,Pike,70 years or above,2007,1
1109.0,AL,Pike,70 years or above,2008,1
1109.0,AL,Pike,70 years or above,2010,1
1109.0,AL,Pike,70 years or above,2012,1
1109.0,AL,Pike,70 years or above,2013,3
1109.0,AL,Pike,70 years or above,2014,1
1109.0,AL,Pike,70 years or above,2016,1
1109.0,AL,Pike,70 years or above,2018,1
1109.0,AL,Pike,70 years or above,2019,1
1109.0,AL,Pike,70 years or above,2020,3
1111.0,AL,Randolph,10 - 29 years,2007,1
1111.0,AL,Randolph,30 - 49 years,2007,1
1111.0,AL,Randolph,30 - 49 years,2013,1
1111.0,AL,Randolph,30 - 49 years,2014,1
1111.0,AL,Randolph,30 - 49 years,2015,2
1111.0,AL,Randolph,70 years or above,2005,3
1111.0,AL,Randolph,70 years or above,2006,1
1111.0,AL,Randolph,70 years or above,2007,2
1111.0,AL,Randolph,70 years or above,2009,1
1111.0,AL,Randolph,70 years or above,2011,1
1111.0,AL,Randolph,70 years or above,2012,1
1111.0,AL,Randolph,70 years or above,2013,3
1111.0,AL,Randolph,70 years or above,2014,5
1111.0,AL,Randolph,70 years or above,2015,5
1111.0,AL,Randolph,70 years or above,2017,1
1111.0,AL,Randolph,70 years or above,2018,1
1111.0,AL,Randolph,70 years or above,2019,1
1111.0,AL,Randolph,70 years or above,2020,3
1111.0,AL,Randolph,70 years or above,2021,1
1113.0,AL,Russell,10 - 29 years,2021,1
1113.0,AL,Russell,10 - 29 years,2022,1
1113.0,AL,Russell,30 - 49 years,2006,1
1113.0,AL,Russell,30 - 49 years,2015,1
1113.0,AL,Russell,30 - 49 years,2017,1
1113.0,AL,Russell,30 - 49 years,2018,1
1113.0,AL,Russell,70 years or above,2005,1
1113.0,AL,Russell,70 years or above,2008,2
1113.0,AL,Russell,70 years or above,2009,1
1113.0,AL,Russell,70 years or above,2010,1
1113.0,AL,Russell,70 years or above,2011,2
1113.0,AL,Russell,70 years or above,2015,1
1113.0,AL,Russell,70 years or above,2016,2
1113.0,AL,Russell,70 years or above,2017,3
1113.0,AL,Russell,70 years or above,2019,1
1113.0,AL,Russell,70 years or above,2022,1
1117.0,AL,Shelby,10 - 29 years,2006,1
1117.0,AL,Shelby,10 - 29 years,2009,1
1117.0,AL,Shelby,10 - 29 years,2015,1
1117.0,AL,Shelby,10 - 29 years,2018,2
1117.0,AL,Shelby,10 - 29 years,2021,2
1117.0,AL,Shelby,30 - 49 years,2005,2
1117.0,AL,Shelby,30 - 49 years,2007,1
1117.0,AL,Shelby,30 - 49 years,2008,1
1117.0,AL,Shelby,30 - 49 years,2011,1
1117.0,AL,Shelby,30 - 49 years,2014,2
1117.0,AL,Shelby,30 - 49 years,2015,1
1117.0,AL,Shelby,30 - 49 years,2016,1
1117.0,AL,Shelby,30 - 49 years,2019,2
1117.0,AL,Shelby,30 - 49 years,2021,1
1117.0,AL,Shelby,30 - 49 years,2022,3
1117.0,AL,Shelby,70 years or above,2005,7
1117.0,AL,Shelby,70 years or above,2006,2
1117.0,AL,Shelby,70 years or above,2007,2
1117.0,AL,Shelby,70 years or above,2008,4
1117.0,AL,Shelby,70 years or above,2009,2
